dateRep,cases,countriesAndTerritories,cNum
29/05/2020,1644,Saudi_Arabia,97.22039718
30/05/2020,1581,Saudi_Arabia,95.10183527
31/05/2020,1618,Saudi_Arabia,91.53588122
1/6/2020,1877,Saudi_Arabia,89.02920811
2/6/2020,1881,Saudi_Arabia,86.95150002
3/6/2020,1869,Saudi_Arabia,85.08389724
4/6/2020,2171,Saudi_Arabia,83.56646998
5/6/2020,1975,Saudi_Arabia,81.94107194
6/6/2020,2591,Saudi_Arabia,81.79224734
7/6/2020,3121,Saudi_Arabia,83.77365717
8/6/2020,3045,Saudi_Arabia,85.65876872
9/6/2020,3369,Saudi_Arabia,88.96792739
10/6/2020,3288,Saudi_Arabia,92.92782891
11/6/2020,3717,Saudi_Arabia,98.47811092
12/6/2020,3733,Saudi_Arabia,104.5740831
13/06/2020,3921,Saudi_Arabia,111.4025058
14/06/2020,3366,Saudi_Arabia,116.5033959
15/06/2020,4233,Saudi_Arabia,123.3785086
16/06/2020,4507,Saudi_Arabia,131.0415163
17/06/2020,4267,Saudi_Arabia,138.0391904
18/06/2020,4919,Saudi_Arabia,146.0582099
19/06/2020,4757,Saudi_Arabia,154.1764457
20/06/2020,4301,Saudi_Arabia,159.1664469
21/06/2020,3941,Saudi_Arabia,161.5593129
22/06/2020,3379,Saudi_Arabia,162.5339681
23/06/2020,3393,Saudi_Arabia,162.6040032
24/06/2020,3139,Saudi_Arabia,162.169202
25/06/2020,3123,Saudi_Arabia,160.4358331
26/06/2020,3372,Saudi_Arabia,159.3823884
27/06/2020,3938,Saudi_Arabia,159.4319966
28/06/2020,3927,Saudi_Arabia,161.0690672
29/06/2020,3989,Saudi_Arabia,160.3570436
30/06/2020,3943,Saudi_Arabia,158.7112187
1/7/2020,4387,Saudi_Arabia,159.0613942
2/7/2020,3402,Saudi_Arabia,154.634592
3/7/2020,3383,Saudi_Arabia,150.6250823
4/7/2020,4193,Saudi_Arabia,150.3099243
5/7/2020,4128,Saudi_Arabia,150.8556145
6/7/2020,3580,Saudi_Arabia,151.4421585
7/7/2020,4207,Saudi_Arabia,153.8175158
8/7/2020,3392,Saudi_Arabia,154.5558025
9/7/2020,3036,Saudi_Arabia,154.3019252
10/7/2020,3183,Saudi_Arabia,153.7503988
11/7/2020,3159,Saudi_Arabia,151.477176
12/7/2020,2994,Saudi_Arabia,148.7545614
13/07/2020,2779,Saudi_Arabia,145.2236249
14/07/2020,2852,Saudi_Arabia,142.0399458
15/07/2020,2692,Saudi_Arabia,137.0937165
16/07/2020,2671,Saudi_Arabia,134.960564
17/07/2020,2764,Saudi_Arabia,133.1542419
18/07/2020,2613,Saudi_Arabia,128.5435975
19/07/2020,2565,Saudi_Arabia,123.9825614
20/07/2020,2504,Saudi_Arabia,120.8426542
21/07/2020,2429,Saudi_Arabia,115.6542202
22/07/2020,2476,Saudi_Arabia,112.9812138
23/07/2020,2331,Saudi_Arabia,110.9239326
24/07/2020,2238,Saudi_Arabia,108.1663003
25/07/2020,2378,Saudi_Arabia,105.8872413
26/07/2020,2201,Saudi_Arabia,103.5731648
27/07/2020,1968,Saudi_Arabia,101.2065619
28/07/2020,1993,Saudi_Arabia,98.69988875
29/07/2020,1897,Saudi_Arabia,96.37997592
30/07/2020,1759,Saudi_Arabia,93.71864196
31/07/2020,1629,Saudi_Arabia,90.40656516
1/8/2020,1686,Saudi_Arabia,87.70145926
2/8/2020,1573,Saudi_Arabia,84.80667495
3/8/2020,1357,Saudi_Arabia,81.4595806
4/8/2020,1258,Saudi_Arabia,78.04245114
5/8/2020,1342,Saudi_Arabia,74.73329246
6/8/2020,1389,Saudi_Arabia,71.98441462
7/8/2020,1402,Saudi_Arabia,69.54485849
8/8/2020,1567,Saudi_Arabia,67.17825559
9/8/2020,1469,Saudi_Arabia,65.04218492
10/8/2020,1428,Saudi_Arabia,63.46639507
11/8/2020,1257,Saudi_Arabia,61.31865187
12/8/2020,1521,Saudi_Arabia,60.22143524
13/08/2020,1569,Saudi_Arabia,59.66699067
14/08/2020,1482,Saudi_Arabia,59.23802565
15/08/2020,1383,Saudi_Arabia,58.35383246
16/08/2020,1413,Saudi_Arabia,57.88693177
17/08/2020,1227,Saudi_Arabia,57.50757495
18/08/2020,1372,Saudi_Arabia,57.8402417
19/08/2020,1419,Saudi_Arabia,58.06493766
20/08/2020,1353,Saudi_Arabia,57.959885
21/08/2020,1287,Saudi_Arabia,57.62430013
22/08/2020,1213,Saudi_Arabia,56.59128234
23/08/2020,1184,Saudi_Arabia,55.75961548
24/08/2020,1109,Saudi_Arabia,54.82873222
25/08/2020,1175,Saudi_Arabia,54.58944561
26/08/2020,1114,Saudi_Arabia,53.40176697
27/08/2020,1068,Saudi_Arabia,51.93978417
28/08/2020,1019,Saudi_Arabia,50.58869028
29/08/2020,1069,Saudi_Arabia,49.67239767
30/08/2020,987,Saudi_Arabia,48.42927457
31/08/2020,910,Saudi_Arabia,47.50422757
1/9/2020,951,Saudi_Arabia,46.27569511
2/9/2020,898,Saudi_Arabia,44.75534973
3/9/2020,816,Saudi_Arabia,43.18831427
4/9/2020,833,Saudi_Arabia,41.86348355
5/9/2020,822,Saudi_Arabia,40.72249497
6/9/2020,791,Saudi_Arabia,39.57567014
7/9/2020,895,Saudi_Arabia,38.95119046
8/9/2020,768,Saudi_Arabia,37.76351182
9/9/2020,642,Saudi_Arabia,36.38615477
10/9/2020,775,Saudi_Arabia,35.53114287
11/9/2020,708,Saudi_Arabia,34.62360465
12/9/2020,687,Saudi_Arabia,33.50887924
13/09/2020,643,Saudi_Arabia,32.50504275
14/09/2020,601,Saudi_Arabia,31.60334078
15/09/2020,607,Saudi_Arabia,30.59950429
16/09/2020,672,Saudi_Arabia,29.94000705
17/09/2020,621,Saudi_Arabia,29.37097183
18/09/2020,593,Saudi_Arabia,28.67062079
19/09/2020,576,Saudi_Arabia,27.95276097
20/09/2020,551,Saudi_Arabia,27.25240993
21/09/2020,483,Saudi_Arabia,26.05014064
22/09/2020,492,Saudi_Arabia,25.24473694
23/09/2020,552,Saudi_Arabia,24.9821053
24/09/2020,561,Saudi_Arabia,24.35762562
25/09/2020,498,Saudi_Arabia,23.74481846
26/09/2020,472,Saudi_Arabia,23.11742065
27/09/2020,461,Saudi_Arabia,22.58632111
28/09/2020,403,Saudi_Arabia,22.0085315
29/09/2020,455,Saudi_Arabia,21.56497584
30/09/2020,539,Saudi_Arabia,21.17686464
1/10/2020,418,Saudi_Arabia,20.58448438
2/10/2020,492,Saudi_Arabia,20.28975332
3/10/2020,481,Saudi_Arabia,20.01253103
4/10/2020,419,Saudi_Arabia,19.62733796
5/10/2020,390,Saudi_Arabia,19.35595193
6/10/2020,379,Saudi_Arabia,19.02620331
7/10/2020,477,Saudi_Arabia,18.80734361
8/10/2020,468,Saudi_Arabia,18.53595758
9/10/2020,421,Saudi_Arabia,18.31126162
10/10/2020,407,Saudi_Arabia,18.12158322
11/10/2020,405,Saudi_Arabia,17.95816797
12/10/2020,323,Saudi_Arabia,17.72471763
13/10/2020,348,Saudi_Arabia,17.41247779
14/10/2020,474,Saudi_Arabia,17.22279938
15/10/2020,501,Saudi_Arabia,17.46500412
16/10/2020,472,Saudi_Arabia,17.40664153
17/10/2020,433,Saudi_Arabia,17.26657132
18/10/2020,359,Saudi_Arabia,17.09148356
19/10/2020,348,Saudi_Arabia,16.96892213
20/10/2020,381,Saudi_Arabia,16.97475839
21/10/2020,385,Saudi_Arabia,16.70629049
22/10/2020,405,Saudi_Arabia,16.52244834
23/10/2020,401,Saudi_Arabia,16.46408575
24/10/2020,383,Saudi_Arabia,16.39405065
25/10/2020,395,Saudi_Arabia,16.36486935
26/10/2020,323,Saudi_Arabia,16.36486935
27/10/2020,357,Saudi_Arabia,16.39113252
28/10/2020,399,Saudi_Arabia,16.17227282
29/10/2020,416,Saudi_Arabia,15.92423182
30/10/2020,435,Saudi_Arabia,15.81626104
31/10/2020,398,Saudi_Arabia,15.71412651
1/11/2020,402,Saudi_Arabia,15.83960607
2/11/2020,374,Saudi_Arabia,15.91547743
3/11/2020,381,Saudi_Arabia,15.91547743
4/11/2020,473,Saudi_Arabia,16.17227282
5/11/2020,426,Saudi_Arabia,16.23355353
6/11/2020,450,Saudi_Arabia,16.37654187
7/11/2020,436,Saudi_Arabia,16.53120273
8/11/2020,407,Saudi_Arabia,16.56622028
9/11/2020,363,Saudi_Arabia,16.68294545
10/11/2020,392,Saudi_Arabia,16.78507998
11/11/2020,471,Saudi_Arabia,16.99518529
12/11/2020,394,Saudi_Arabia,16.93098645
13/11/2020,311,Saudi_Arabia,16.56913841
14/11/2020,441,Saudi_Arabia,16.69461797
15/11/2020,349,Saudi_Arabia,16.53995711
16/11/2020,305,Saudi_Arabia,16.33860619
17/11/2020,301,Saudi_Arabia,16.10515584
18/11/2020,362,Saudi_Arabia,15.78124348
19/11/2020,290,Saudi_Arabia,15.38437789
20/11/2020,319,Saudi_Arabia,15.00210295
21/11/2020,286,Saudi_Arabia,14.56438355
22/11/2020,221,Saudi_Arabia,14.02161149
23/11/2020,224,Saudi_Arabia,13.61599151
24/11/2020,231,Saudi_Arabia,13.14617269
25/11/2020,252,Saudi_Arabia,12.50710236
26/11/2020,326,Saudi_Arabia,12.30866957
27/11/2020,322,Saudi_Arabia,12.34076899
28/11/2020,302,Saudi_Arabia,11.93514901
29/11/2020,220,Saudi_Arabia,11.55871033
30/11/2020,217,Saudi_Arabia,11.30191494
1/12/2020,232,Saudi_Arabia,11.10056402
2/12/2020,263,Saudi_Arabia,10.81166921
3/12/2020,249,Saudi_Arabia,10.69202591
4/12/2020,230,Saudi_Arabia,10.4323124
5/12/2020,234,Saudi_Arabia,10.28056967
6/12/2020,190,Saudi_Arabia,10.19010766
7/12/2020,187,Saudi_Arabia,10.08213688
8/12/2020,209,Saudi_Arabia,10.01793803
9/12/2020,193,Saudi_Arabia,9.8457684
10/12/2020,159,Saudi_Arabia,9.3584408
11/12/2020,141,Saudi_Arabia,8.83025939
12/12/2020,168,Saudi_Arabia,8.43923006
13/12/2020,166,Saudi_Arabia,8.28165107
14/12/2020,139,Saudi_Arabia,8.05403699
3/3/2020,1,Senegal,
5/3/2020,2,Senegal,
6/3/2020,1,Senegal,
13/03/2020,2,Senegal,
14/03/2020,13,Senegal,
15/03/2020,2,Senegal,
16/03/2020,5,Senegal,
17/03/2020,1,Senegal,
18/03/2020,4,Senegal,
19/03/2020,5,Senegal,
20/03/2020,0,Senegal,
21/03/2020,11,Senegal,
22/03/2020,9,Senegal,
23/03/2020,11,Senegal,0.41113471
24/03/2020,12,Senegal,0.47863443
25/03/2020,7,Senegal,0.50931613
26/03/2020,13,Senegal,0.5829522
27/03/2020,6,Senegal,0.60749755
28/03/2020,14,Senegal,0.61363389
29/03/2020,11,Senegal,0.66886094
30/03/2020,12,Senegal,0.71181531
31/03/2020,20,Senegal,0.82840575
1/4/2020,13,Senegal,0.8836328
2/4/2020,15,Senegal,0.94499619
3/4/2020,5,Senegal,0.97567788
4/4/2020,12,Senegal,0.98181422
5/4/2020,12,Senegal,1.00022324
6/4/2020,3,Senegal,0.95113253
7/4/2020,4,Senegal,0.90204182
8/4/2020,11,Senegal,0.92658717
9/4/2020,7,Senegal,0.88976914
10/4/2020,6,Senegal,0.88976914
11/4/2020,15,Senegal,0.89590548
12/4/2020,13,Senegal,0.90817816
13/04/2020,2,Senegal,0.84681477
14/04/2020,11,Senegal,0.79158772
15/04/2020,8,Senegal,0.76090602
16/04/2020,15,Senegal,0.76090602
17/04/2020,21,Senegal,0.85908745
18/04/2020,7,Senegal,0.82840575
19/04/2020,8,Senegal,0.8038604
20/04/2020,17,Senegal,0.88976914
21/04/2020,10,Senegal,0.92658717
22/04/2020,35,Senegal,1.07385931
23/04/2020,30,Senegal,1.2149951
24/04/2020,37,Senegal,1.40522161
25/04/2020,66,Senegal,1.71817489
26/04/2020,69,Senegal,2.06180987
27/04/2020,57,Senegal,2.39930851
28/04/2020,64,Senegal,2.72453447
29/04/2020,88,Senegal,3.21544158
30/04/2020,59,Senegal,3.48544049
1/5/2020,51,Senegal,3.66953066
2/5/2020,91,Senegal,4.18498313
3/5/2020,91,Senegal,4.69429926
4/5/2020,67,Senegal,5.0011162
5/5/2020,89,Senegal,5.48588697
6/5/2020,58,Senegal,5.62702277
7/5/2020,104,Senegal,6.08111185
8/5/2020,59,Senegal,6.2161113
9/5/2020,59,Senegal,6.17315693
10/5/2020,83,Senegal,6.25906567
11/5/2020,75,Senegal,6.36951977
12/5/2020,177,Senegal,7.06292607
13/05/2020,109,Senegal,7.19178919
14/05/2020,110,Senegal,7.50474247
15/05/2020,84,Senegal,7.70724165
16/05/2020,121,Senegal,7.89133182
17/05/2020,119,Senegal,8.06314931
18/05/2020,51,Senegal,7.96496789
19/05/2020,64,Senegal,7.81155941
20/05/2020,73,Senegal,7.9036045
21/05/2020,97,Senegal,7.86065013
22/05/2020,98,Senegal,8.09996734
23/05/2020,97,Senegal,8.33314822
24/05/2020,67,Senegal,8.2349668
25/05/2020,71,Senegal,8.21042144
26/05/2020,83,Senegal,7.63360559
27/05/2020,31,Senegal,7.15497115
28/05/2020,92,Senegal,7.04451705
29/05/2020,95,Senegal,7.11201678
30/05/2020,81,Senegal,6.86656322
31/05/2020,106,Senegal,6.78679082
1/6/2020,110,Senegal,7.14883481
2/6/2020,94,Senegal,7.33292498
3/6/2020,97,Senegal,7.48019711
4/6/2020,96,Senegal,7.47406078
5/6/2020,89,Senegal,7.41883372
6/6/2020,134,Senegal,7.64587826
7/6/2020,94,Senegal,7.81155941
8/6/2020,79,Senegal,7.86065013
9/6/2020,99,Senegal,7.95883155
10/6/2020,89,Senegal,8.3147392
11/6/2020,124,Senegal,8.51110205
12/6/2020,119,Senegal,8.65837418
13/06/2020,92,Senegal,8.72587391
14/06/2020,145,Senegal,8.96519113
15/06/2020,94,Senegal,8.8670097
16/06/2020,83,Senegal,8.79950998
17/06/2020,74,Senegal,8.65837418
18/06/2020,122,Senegal,8.81791899
19/06/2020,106,Senegal,8.92223675
20/06/2020,164,Senegal,9.10632692
21/06/2020,99,Senegal,9.13700862
22/06/2020,150,Senegal,9.57268868
23/06/2020,82,Senegal,9.46837092
24/06/2020,64,Senegal,9.31496244
25/06/2020,95,Senegal,9.13700862
26/06/2020,104,Senegal,9.04496353
27/06/2020,121,Senegal,9.22291736
28/06/2020,105,Senegal,8.9774638
29/06/2020,127,Senegal,9.17996299
30/06/2020,112,Senegal,9.35791682
1/7/2020,95,Senegal,9.48677993
2/7/2020,132,Senegal,9.54814332
3/7/2020,129,Senegal,9.68927912
4/7/2020,110,Senegal,9.35791682
5/7/2020,108,Senegal,9.41314387
6/7/2020,128,Senegal,9.27814441
7/7/2020,78,Senegal,9.25359905
8/7/2020,69,Senegal,9.28428075
9/7/2020,110,Senegal,9.37632583
10/7/2020,127,Senegal,9.51746163
11/7/2020,98,Senegal,9.37632583
12/7/2020,132,Senegal,9.54200698
13/07/2020,121,Senegal,9.50518895
14/07/2020,63,Senegal,9.20450834
15/07/2020,45,Senegal,8.8976914
16/07/2020,126,Senegal,8.86087337
17/07/2020,112,Senegal,8.7565556
18/07/2020,63,Senegal,8.46814768
19/07/2020,125,Senegal,8.57246544
20/07/2020,141,Senegal,8.65223784
21/07/2020,138,Senegal,9.02041818
22/07/2020,37,Senegal,8.82405533
23/07/2020,136,Senegal,8.98360014
24/07/2020,145,Senegal,9.09405424
25/07/2020,156,Senegal,9.4499619
26/07/2020,130,Senegal,9.43768922
27/07/2020,129,Senegal,9.48677993
28/07/2020,83,Senegal,9.60950671
29/07/2020,41,Senegal,9.58496136
30/07/2020,156,Senegal,9.76905152
31/07/2020,145,Senegal,9.97155071
1/8/2020,126,Senegal,10.35814006
2/8/2020,52,Senegal,9.91018732
3/8/2020,60,Senegal,9.41314387
4/8/2020,42,Senegal,8.82405533
5/8/2020,46,Senegal,8.87928238
6/8/2020,106,Senegal,8.69519222
7/8/2020,177,Senegal,8.89155506
8/8/2020,172,Senegal,8.98973648
9/8/2020,146,Senegal,9.0879179
10/8/2020,142,Senegal,9.16769031
11/8/2020,137,Senegal,9.49905261
12/8/2020,68,Senegal,9.66473376
13/08/2020,207,Senegal,9.97768704
14/08/2020,153,Senegal,10.02677776
15/08/2020,132,Senegal,10.06359579
16/08/2020,160,Senegal,10.72632039
17/08/2020,130,Senegal,11.15586411
18/08/2020,75,Senegal,11.3583633
19/08/2020,68,Senegal,11.49336275
20/08/2020,141,Senegal,11.70813461
21/08/2020,113,Senegal,11.31540892
22/08/2020,130,Senegal,11.05768269
23/08/2020,161,Senegal,11.14972777
24/08/2020,99,Senegal,10.8858652
25/08/2020,64,Senegal,10.43791246
26/08/2020,43,Senegal,10.28450399
27/08/2020,130,Senegal,9.81200589
28/08/2020,108,Senegal,9.53587064
29/08/2020,90,Senegal,9.27814441
30/08/2020,72,Senegal,8.73814659
31/08/2020,100,Senegal,8.55405642
1/9/2020,55,Senegal,8.43132964
2/9/2020,57,Senegal,8.36382991
3/9/2020,75,Senegal,7.95883155
4/9/2020,83,Senegal,7.77474138
5/9/2020,55,Senegal,7.31451596
6/9/2020,67,Senegal,6.73770011
7/9/2020,39,Senegal,6.36951977
8/9/2020,27,Senegal,6.14247523
9/9/2020,30,Senegal,6.06270283
10/9/2020,58,Senegal,5.62088643
11/9/2020,48,Senegal,5.25270609
12/9/2020,43,Senegal,4.96429817
13/09/2020,44,Senegal,4.79248068
14/09/2020,43,Senegal,4.44270936
15/09/2020,26,Senegal,4.26475553
16/09/2020,223,Senegal,5.28338779
17/09/2020,39,Senegal,5.06247959
18/09/2020,50,Senegal,4.85998041
19/09/2020,27,Senegal,4.68816292
20/09/2020,43,Senegal,4.54089078
21/09/2020,26,Senegal,4.46111838
22/09/2020,24,Senegal,4.44270936
23/09/2020,21,Senegal,4.38748231
24/09/2020,36,Senegal,4.25248285
25/09/2020,21,Senegal,4.0868017
26/09/2020,0,Senegal,3.82293913
27/09/2020,53,Senegal,3.87816618
28/09/2020,40,Senegal,3.85975717
29/09/2020,10,Senegal,3.76157574
30/09/2020,26,Senegal,2.55271698
1/10/2020,37,Senegal,2.5404443
2/10/2020,37,Senegal,2.4606719
3/10/2020,32,Senegal,2.49135359
4/10/2020,17,Senegal,2.33180878
5/10/2020,26,Senegal,2.33180878
6/10/2020,28,Senegal,2.35635414
7/10/2020,19,Senegal,2.34408146
8/10/2020,33,Senegal,2.32567244
9/10/2020,16,Senegal,2.29499075
10/10/2020,23,Senegal,2.43612654
11/10/2020,31,Senegal,2.30112709
12/10/2020,24,Senegal,2.20294566
13/10/2020,24,Senegal,2.28885441
14/10/2020,15,Senegal,2.22135468
15/10/2020,24,Senegal,2.14158227
16/10/2020,17,Senegal,2.0188555
17/10/2020,20,Senegal,1.94521943
18/10/2020,24,Senegal,1.9881738
19/10/2020,26,Senegal,1.9881738
20/10/2020,14,Senegal,1.90226506
21/10/2020,27,Senegal,1.95135577
22/10/2020,25,Senegal,1.90226506
23/10/2020,24,Senegal,1.95135577
24/10/2020,17,Senegal,1.91453774
25/10/2020,18,Senegal,1.83476533
26/10/2020,8,Senegal,1.73658391
27/10/2020,14,Senegal,1.67522052
28/10/2020,6,Senegal,1.61999347
29/10/2020,11,Senegal,1.54022106
30/10/2020,11,Senegal,1.50340303
31/10/2020,12,Senegal,1.45431232
1/11/2020,11,Senegal,1.37453991
2/11/2020,14,Senegal,1.30090385
3/11/2020,7,Senegal,1.25794947
4/11/2020,0,Senegal,1.09226832
5/11/2020,3,Senegal,0.95726887
6/11/2020,0,Senegal,0.80999673
7/11/2020,36,Senegal,0.92658717
8/11/2020,17,Senegal,0.92045083
9/11/2020,15,Senegal,0.96340521
10/11/2020,3,Senegal,0.89590548
11/11/2020,9,Senegal,0.9143145
12/11/2020,15,Senegal,0.93885985
13/11/2020,9,Senegal,0.92658717
14/11/2020,11,Senegal,0.92045083
15/11/2020,24,Senegal,1.00022324
16/11/2020,14,Senegal,1.00022324
17/11/2020,8,Senegal,1.00635958
18/11/2020,5,Senegal,1.03704127
19/11/2020,17,Senegal,1.12295002
20/11/2020,12,Senegal,1.19658608
21/11/2020,13,Senegal,1.05545029
22/11/2020,17,Senegal,1.05545029
23/11/2020,17,Senegal,1.06772297
24/11/2020,15,Senegal,1.14135903
25/11/2020,11,Senegal,1.15363171
26/11/2020,19,Senegal,1.17817707
27/11/2020,33,Senegal,1.3254492
28/11/2020,21,Senegal,1.38681259
29/11/2020,46,Senegal,1.52181205
30/11/2020,48,Senegal,1.73044757
1/12/2020,14,Senegal,1.7672656
2/12/2020,18,Senegal,1.84703801
3/12/2020,66,Senegal,2.14771861
4/12/2020,44,Senegal,2.34408146
5/12/2020,80,Senegal,2.75521616
6/12/2020,100,Senegal,3.26453229
7/12/2020,80,Senegal,3.65112164
8/12/2020,76,Senegal,4.02543832
9/12/2020,0,Senegal,3.95793859
10/12/2020,112,Senegal,4.52861811
11/12/2020,101,Senegal,4.94588915
12/12/2020,127,Senegal,5.59634107
13/12/2020,104,Senegal,5.95224873
14/12/2020,78,Senegal,6.1363389
7/3/2020,1,Serbia,
11/3/2020,4,Serbia,
12/3/2020,13,Serbia,
13/03/2020,6,Serbia,
14/03/2020,17,Serbia,
15/03/2020,5,Serbia,
16/03/2020,9,Serbia,
17/03/2020,2,Serbia,
18/03/2020,15,Serbia,
19/03/2020,22,Serbia,
20/03/2020,32,Serbia,
21/03/2020,9,Serbia,
22/03/2020,14,Serbia,
23/03/2020,39,Serbia,2.69968942
24/03/2020,34,Serbia,3.17357107
25/03/2020,27,Serbia,3.50385223
26/03/2020,54,Serbia,4.09261428
27/03/2020,81,Serbia,5.16961804
28/03/2020,73,Serbia,5.97378085
29/03/2020,202,Serbia,8.80271072
30/03/2020,82,Serbia,9.85099438
31/03/2020,44,Serbia,10.45411648
1/4/2020,115,Serbia,11.89012149
2/4/2020,160,Serbia,13.87180841
3/4/2020,111,Serbia,15.00625237
4/4/2020,305,Serbia,19.2568272
5/4/2020,148,Serbia,21.18107391
6/4/2020,284,Serbia,24.69928619
7/4/2020,292,Serbia,28.40417912
8/4/2020,247,Serbia,31.56339014
9/4/2020,219,Serbia,33.93279841
10/4/2020,201,Serbia,35.65600443
11/4/2020,238,Serbia,38.02541269
12/4/2020,275,Serbia,39.07369635
13/04/2020,250,Serbia,41.48618477
14/04/2020,424,Serbia,46.94300381
15/04/2020,411,Serbia,51.19357865
16/04/2020,408,Serbia,54.75487107
17/04/2020,445,Serbia,59.55112781
18/04/2020,372,Serbia,60.51325117
19/04/2020,304,Serbia,62.75341898
20/04/2020,324,Serbia,63.32782099
21/04/2020,312,Serbia,63.61502199
22/04/2020,260,Serbia,63.80170264
23/04/2020,224,Serbia,63.87350289
24/04/2020,162,Serbia,63.31346094
25/04/2020,207,Serbia,62.86829939
26/04/2020,296,Serbia,63.16986044
27/04/2020,263,Serbia,63.35654109
28/04/2020,233,Serbia,60.61377152
29/04/2020,222,Serbia,57.89972205
30/04/2020,227,Serbia,55.30055298
1/5/2020,285,Serbia,53.00294496
2/5/2020,196,Serbia,50.47557614
3/5/2020,157,Serbia,48.36464877
4/5/2020,102,Serbia,45.17671765
5/5/2020,93,Serbia,42.03186667
6/5/2020,120,Serbia,40.02145966
7/5/2020,114,Serbia,38.44185415
8/5/2020,57,Serbia,36.93404889
9/5/2020,95,Serbia,35.32572327
10/5/2020,89,Serbia,32.3531929
11/5/2020,82,Serbia,29.75402383
12/5/2020,62,Serbia,27.29845526
13/05/2020,67,Serbia,25.07264749
14/05/2020,52,Serbia,22.55963872
15/05/2020,79,Serbia,19.6014684
16/05/2020,64,Serbia,17.70594179
17/05/2020,58,Serbia,16.28429683
18/05/2020,114,Serbia,16.45661743
19/05/2020,89,Serbia,16.39917723
20/05/2020,34,Serbia,15.16421292
21/05/2020,100,Serbia,14.96317222
22/05/2020,86,Serbia,15.37961367
23/05/2020,105,Serbia,15.52321417
24/05/2020,68,Serbia,15.22165312
25/05/2020,67,Serbia,15.00625237
26/05/2020,34,Serbia,14.60417096
27/05/2020,34,Serbia,14.13028931
28/05/2020,48,Serbia,14.07284911
29/05/2020,25,Serbia,13.2974064
30/05/2020,54,Serbia,13.1538059
31/05/2020,27,Serbia,12.70864435
1/6/2020,31,Serbia,11.51676019
2/6/2020,18,Serbia,10.49719663
3/6/2020,24,Serbia,10.35359613
4/6/2020,69,Serbia,9.90843458
5/6/2020,48,Serbia,9.36275267
6/6/2020,96,Serbia,9.23351222
7/6/2020,74,Serbia,9.31967252
8/6/2020,82,Serbia,9.53507327
9/6/2020,73,Serbia,10.09511523
10/6/2020,69,Serbia,10.59771698
11/6/2020,66,Serbia,10.85619788
12/6/2020,71,Serbia,11.51676019
13/06/2020,73,Serbia,11.78960114
14/06/2020,76,Serbia,12.4932436
15/06/2020,59,Serbia,12.895325
16/06/2020,57,Serbia,13.45536695
17/06/2020,59,Serbia,13.95796871
18/06/2020,96,Serbia,14.34569006
19/06/2020,94,Serbia,15.00625237
20/06/2020,93,Serbia,14.96317222
21/06/2020,94,Serbia,15.25037322
22/06/2020,91,Serbia,15.37961367
23/06/2020,96,Serbia,15.70989482
24/06/2020,102,Serbia,16.18377647
25/06/2020,143,Serbia,17.28950033
26/06/2020,137,Serbia,18.23726364
27/06/2020,193,Serbia,19.96046965
28/06/2020,227,Serbia,22.12883722
29/06/2020,254,Serbia,24.92904699
30/06/2020,242,Serbia,27.58565626
1/7/2020,276,Serbia,30.70178714
2/7/2020,272,Serbia,33.22915596
3/7/2020,359,Serbia,37.03456924
4/7/2020,309,Serbia,40.13634006
5/7/2020,325,Serbia,43.45351164
6/7/2020,302,Serbia,46.48348221
7/7/2020,289,Serbia,49.25497188
8/7/2020,299,Serbia,52.08390175
9/7/2020,357,Serbia,55.15695248
10/7/2020,266,Serbia,57.00939894
11/7/2020,386,Serbia,59.78088861
12/7/2020,345,Serbia,61.47537452
13/07/2020,287,Serbia,61.94925618
14/07/2020,279,Serbia,62.48057803
15/07/2020,344,Serbia,63.45706144
16/07/2020,351,Serbia,64.5915054
17/07/2020,383,Serbia,64.9361466
18/07/2020,392,Serbia,66.12803076
19/07/2020,389,Serbia,67.04707397
20/07/2020,396,Serbia,68.39691868
21/07/2020,359,Serbia,69.40212219
22/07/2020,352,Serbia,70.16320484
23/07/2020,426,Serbia,71.1540483
24/07/2020,412,Serbia,73.25061562
25/07/2020,409,Serbia,73.58089677
26/07/2020,411,Serbia,74.52866008
27/07/2020,467,Serbia,77.1134691
28/07/2020,411,Serbia,79.00899571
29/07/2020,379,Serbia,79.51159746
30/07/2020,372,Serbia,79.81315852
31/07/2020,321,Serbia,78.92283541
